,date,region,sales
2527,2019-10-30,west,1689.0
2528,2019-10-31,north,1800.0
2529,2019-10-31,south,1527.0
2530,2019-10-31,east,1533.0
2531,2019-10-31,west,1800.0
2532,2019-11-01,north,1644.0
2533,2019-11-01,south,1500.0
2534,2019-11-01,east,1800.0
2535,2019-11-01,west,1767.0
2536,2019-11-02,north,1791.0
2537,2019-11-02,south,1776.0
2538,2019-11-02,east,1596.0
2539,2019-11-02,west,1734.0
2540,2019-11-03,north,1542.0
2541,2019-11-03,south,1608.0
2542,2019-11-03,east,1617.0
2543,2019-11-03,west,1623.0
2544,2019-11-04,north,1674.0
2545,2019-11-04,south,1782.0
2546,2019-11-04,east,1680.0
2547,2019-11-04,west,1512.0
2548,2019-11-05,north,1500.0
2549,2019-11-05,south,1668.0
2550,2019-11-05,east,1758.0
2551,2019-11-05,west,1533.0
2552,2019-11-06,north,1785.0
2553,2019-11-06,south,1533.0
2554,2019-11-06,east,1659.0
2555,2019-11-06,west,1506.0
2556,2019-11-07,north,1656.0
2557,2019-11-07,south,1728.0
2558,2019-11-07,east,1728.0
2559,2019-11-07,west,1713.0
2560,2019-11-08,north,1797.0
2561,2019-11-08,south,1686.0
2562,2019-11-08,east,1584.0
2563,2019-11-08,west,1713.0
2564,2019-11-09,north,1665.0
2565,2019-11-09,south,1557.0
2566,2019-11-09,east,1656.0
2567,2019-11-09,west,1767.0
2568,2019-11-10,north,1515.0
2569,2019-11-10,south,1761.0
2570,2019-11-10,east,1767.0
2571,2019-11-10,west,1641.0
2572,2019-11-11,north,1584.0
2573,2019-11-11,south,1545.0
2574,2019-11-11,east,1695.0
2575,2019-11-11,west,1761.0
2576,2019-11-12,north,1701.0
2577,2019-11-12,south,1767.0
2578,2019-11-12,east,1632.0
2579,2019-11-12,west,1704.0
2580,2019-11-13,north,1599.0
2581,2019-11-13,south,1509.0
2582,2019-11-13,east,1728.0
2583,2019-11-13,west,1683.0
2584,2019-11-14,north,1740.0
2585,2019-11-14,south,1626.0
2586,2019-11-14,east,1572.0
2587,2019-11-14,west,1716.0
2588,2019-11-15,north,1641.0
2589,2019-11-15,south,1560.0
2590,2019-11-15,east,1614.0
2591,2019-11-15,west,1605.0
2592,2019-11-16,north,1503.0
2593,2019-11-16,south,1638.0
2594,2019-11-16,east,1662.0
2595,2019-11-16,west,1653.0
2596,2019-11-17,north,1734.0
2597,2019-11-17,south,1599.0
2598,2019-11-17,east,1515.0
2599,2019-11-17,west,1608.0
2600,2019-11-18,north,1566.0
2601,2019-11-18,south,1734.0
2602,2019-11-18,east,1719.0
2603,2019-11-18,west,1773.0
2604,2019-11-19,north,1791.0
2605,2019-11-19,south,1779.0
2606,2019-11-19,east,1641.0
2607,2019-11-19,west,1617.0
2608,2019-11-20,north,1533.0
2609,2019-11-20,south,1527.0
2610,2019-11-20,east,1512.0
2611,2019-11-20,west,1515.0
2612,2019-11-21,north,1734.0
2613,2019-11-21,south,1668.0
2614,2019-11-21,east,1665.0
2615,2019-11-21,west,1644.0
2616,2019-11-22,north,1767.0
2617,2019-11-22,south,1647.0
2618,2019-11-22,east,1665.0
2619,2019-11-22,west,1776.0
2620,2019-11-23,north,1665.0
2621,2019-11-23,south,1632.0
2622,2019-11-23,east,1521.0
2623,2019-11-23,west,1659.0
2624,2019-11-24,north,1623.0
2625,2019-11-24,south,1698.0
2626,2019-11-24,east,1596.0
2627,2019-11-24,west,1674.0
2628,2019-11-25,north,1749.0
2629,2019-11-25,south,1536.0
2630,2019-11-25,east,1734.0
2631,2019-11-25,west,1716.0
2632,2019-11-26,north,1599.0
2633,2019-11-26,south,1500.0
2634,2019-11-26,east,1518.0
2635,2019-11-26,west,1584.0
2636,2019-11-27,north,1551.0
2637,2019-11-27,south,1701.0
2638,2019-11-27,east,1689.0
2639,2019-11-27,west,1746.0
2640,2019-11-28,north,1725.0
2641,2019-11-28,south,1776.0
2642,2019-11-28,east,1707.0
2643,2019-11-28,west,1794.0
2644,2019-11-29,north,1641.0
2645,2019-11-29,south,1653.0
2646,2019-11-29,east,1716.0
2647,2019-11-29,west,1776.0
2648,2019-11-30,north,1797.0
2649,2019-11-30,south,1782.0
2650,2019-11-30,east,1653.0
2651,2019-11-30,west,1596.0
2652,2019-12-01,north,1704.0
2653,2019-12-01,south,1626.0
2654,2019-12-01,east,1617.0
2655,2019-12-01,west,1680.0
2656,2019-12-02,north,1608.0
2657,2019-12-02,south,1713.0
2658,2019-12-02,east,1632.0
2659,2019-12-02,west,1680.0
2660,2019-12-03,north,1791.0
2661,2019-12-03,south,1761.0
2662,2019-12-03,east,1749.0
2663,2019-12-03,west,1626.0
2664,2019-12-04,north,1773.0
2665,2019-12-04,south,1623.0
2666,2019-12-04,east,1662.0
2667,2019-12-04,west,1731.0
2668,2019-12-05,north,1755.0
2669,2019-12-05,south,1602.0
2670,2019-12-05,east,1740.0
2671,2019-12-05,west,1605.0
2672,2019-12-06,north,1680.0
2673,2019-12-06,south,1572.0
2674,2019-12-06,east,1542.0
2675,2019-12-06,west,1779.0
2676,2019-12-07,north,1671.0
2677,2019-12-07,south,1722.0
2678,2019-12-07,east,1728.0
2679,2019-12-07,west,1659.0
2680,2019-12-08,north,1770.0
2681,2019-12-08,south,1632.0
2682,2019-12-08,east,1536.0
2683,2019-12-08,west,1734.0
2684,2019-12-09,north,1584.0
2685,2019-12-09,south,1713.0
2686,2019-12-09,east,1728.0
2687,2019-12-09,west,1725.0
2688,2019-12-10,north,1506.0
2689,2019-12-10,south,1503.0
2690,2019-12-10,east,1521.0
2691,2019-12-10,west,1713.0
2692,2019-12-11,north,1635.0
2693,2019-12-11,south,1506.0
2694,2019-12-11,east,1542.0
2695,2019-12-11,west,1551.0
2696,2019-12-12,north,1623.0
2697,2019-12-12,south,1719.0
2698,2019-12-12,east,1563.0
2699,2019-12-12,west,1791.0
2700,2019-12-13,north,1800.0
2701,2019-12-13,south,1800.0
2702,2019-12-13,east,1740.0
2703,2019-12-13,west,1755.0
2704,2019-12-14,north,1716.0
2705,2019-12-14,south,1632.0
2706,2019-12-14,east,1599.0
2707,2019-12-14,west,1632.0
2708,2019-12-15,north,1725.0
2709,2019-12-15,south,1743.0
2710,2019-12-15,east,1587.0
2711,2019-12-15,west,1608.0
2712,2019-12-16,north,1662.0
2713,2019-12-16,south,1791.0
2714,2019-12-16,east,1773.0
2715,2019-12-16,west,1650.0
2716,2019-12-17,north,1518.0
2717,2019-12-17,south,1749.0
2718,2019-12-17,east,1689.0
2719,2019-12-17,west,1533.0
2720,2019-12-18,north,1533.0
2721,2019-12-18,south,1641.0
2722,2019-12-18,east,1590.0
2723,2019-12-18,west,1740.0
2724,2019-12-19,north,1665.0
2725,2019-12-19,south,1773.0
2726,2019-12-19,east,1503.0
2727,2019-12-19,west,1542.0
2728,2019-12-20,north,1788.0
2729,2019-12-20,south,1773.0
2730,2019-12-20,east,1788.0
2731,2019-12-20,west,1785.0
2732,2019-12-21,north,1605.0
2733,2019-12-21,south,1701.0
2734,2019-12-21,east,1626.0
2735,2019-12-21,west,1623.0
2736,2019-12-22,north,1671.0
2737,2019-12-22,south,1629.0
2738,2019-12-22,east,1725.0
2739,2019-12-22,west,1557.0
2740,2019-12-23,north,1671.0
2741,2019-12-23,south,1662.0
2742,2019-12-23,east,1674.0
2743,2019-12-23,west,1671.0
2744,2019-12-24,north,1620.0
2745,2019-12-24,south,1716.0
2746,2019-12-24,east,1674.0
2747,2019-12-24,west,1686.0
2748,2019-12-25,north,1752.0
2749,2019-12-25,south,1725.0
2750,2019-12-25,east,1545.0
2751,2019-12-25,west,1506.0
2752,2019-12-26,north,1539.0
2753,2019-12-26,south,1716.0
2754,2019-12-26,east,1500.0
2755,2019-12-26,west,1794.0
2756,2019-12-27,north,1716.0
2757,2019-12-27,south,1665.0
2758,2019-12-27,east,1557.0
2759,2019-12-27,west,1620.0
2760,2019-12-28,north,1779.0
2761,2019-12-28,south,1779.0
2762,2019-12-28,east,1752.0
2763,2019-12-28,west,1773.0
2764,2019-12-29,north,1800.0
2765,2019-12-29,south,1773.0
2766,2019-12-29,east,1767.0
2767,2019-12-29,west,1683.0
2768,2019-12-30,north,1542.0
2769,2019-12-30,south,1728.0
2770,2019-12-30,east,1569.0
2771,2019-12-30,west,1659.0
2772,2019-12-31,north,1581.0
2773,2019-12-31,south,1713.0
2774,2019-12-31,east,1533.0
2775,2019-12-31,west,1692.0
2776,2020-01-01,north,1506.0
2777,2020-01-01,south,1659.0
2778,2020-01-01,east,1719.0
2779,2020-01-01,west,1704.0
2780,2020-01-02,north,1767.0
2781,2020-01-02,south,1542.0
2782,2020-01-02,east,1542.0
2783,2020-01-02,west,1629.0
2784,2020-01-03,north,1659.0
2785,2020-01-03,south,1539.0
2786,2020-01-03,east,1734.0
2787,2020-01-03,west,1761.0
2788,2020-01-04,north,1560.0
2789,2020-01-04,south,1767.0
2790,2020-01-04,east,1791.0
2791,2020-01-04,west,1632.0
2792,2020-01-05,north,1716.0
2793,2020-01-05,south,1536.0
2794,2020-01-05,east,1662.0
2795,2020-01-05,west,1680.0
2796,2020-01-06,north,1689.0
2797,2020-01-06,south,1779.0
2798,2020-01-06,east,1512.0
2799,2020-01-06,west,1578.0
2800,2020-01-07,north,1560.0
2801,2020-01-07,south,1581.0
2802,2020-01-07,east,1677.0
2803,2020-01-07,west,1599.0
2804,2020-01-08,north,1713.0
2805,2020-01-08,south,1800.0
2806,2020-01-08,east,1767.0
2807,2020-01-08,west,1752.0
2808,2020-01-09,north,1509.0
2809,2020-01-09,south,1539.0
2810,2020-01-09,east,1671.0
2811,2020-01-09,west,1668.0
2812,2020-01-10,north,1692.0
2813,2020-01-10,south,1584.0
2814,2020-01-10,east,1710.0
2815,2020-01-10,west,1686.0
2816,2020-01-11,north,1617.0
2817,2020-01-11,south,1665.0
2818,2020-01-11,east,1722.0
2819,2020-01-11,west,1551.0
2820,2020-01-12,north,1620.0
2821,2020-01-12,south,1791.0
2822,2020-01-12,east,1662.0
2823,2020-01-12,west,1656.0
2824,2020-01-13,north,1644.0
2825,2020-01-13,south,1659.0
2826,2020-01-13,east,1740.0
2827,2020-01-13,west,1668.0
2828,2020-01-14,north,1566.0
2829,2020-01-14,south,1575.0
2830,2020-01-14,east,1566.0
2831,2020-01-14,west,1578.0
2832,2020-01-15,north,1737.0
2833,2020-01-15,south,1596.0
2834,2020-01-15,east,1776.0
2835,2020-01-15,west,1638.0
2836,2020-01-16,north,1749.0
2837,2020-01-16,south,1752.0
2838,2020-01-16,east,1635.0
2839,2020-01-16,west,1581.0
2840,2020-01-17,north,1521.0
2841,2020-01-17,south,1536.0
2842,2020-01-17,east,1665.0
2843,2020-01-17,west,1782.0
2844,2020-01-18,north,1650.0
2845,2020-01-18,south,1749.0
2846,2020-01-18,east,1797.0
2847,2020-01-18,west,1650.0
2848,2020-01-19,north,1608.0
2849,2020-01-19,south,1608.0
2850,2020-01-19,east,1575.0
2851,2020-01-19,west,1590.0
2852,2020-01-20,north,1665.0
2853,2020-01-20,south,1596.0
2854,2020-01-20,east,1581.0
2855,2020-01-20,west,1695.0
2856,2020-01-21,north,1647.0
2857,2020-01-21,south,1776.0
2858,2020-01-21,east,1719.0
2859,2020-01-21,west,1578.0
2860,2020-01-22,north,1503.0
2861,2020-01-22,south,1569.0
2862,2020-01-22,east,1731.0
2863,2020-01-22,west,1551.0
2864,2020-01-23,north,1626.0
2865,2020-01-23,south,1518.0
2866,2020-01-23,east,1575.0
2867,2020-01-23,west,1611.0
2868,2020-01-24,north,1629.0
2869,2020-01-24,south,1704.0
2870,2020-01-24,east,1656.0
2871,2020-01-24,west,1554.0
2872,2020-01-25,north,1575.0
2873,2020-01-25,south,1638.0
2874,2020-01-25,east,1635.0
2875,2020-01-25,west,1548.0
2876,2020-01-26,north,1710.0
2877,2020-01-26,south,1584.0
2878,2020-01-26,east,1716.0
2879,2020-01-26,west,1602.0
2880,2020-01-27,north,1569.0
2881,2020-01-27,south,1506.0
2882,2020-01-27,east,1671.0
2883,2020-01-27,west,1584.0
2884,2020-01-28,north,1689.0
2885,2020-01-28,south,1773.0
2886,2020-01-28,east,1647.0
2887,2020-01-28,west,1503.0
2888,2020-01-29,north,1593.0
2889,2020-01-29,south,1506.0
2890,2020-01-29,east,1740.0
2891,2020-01-29,west,1572.0
2892,2020-01-30,north,1620.0
2893,2020-01-30,south,1542.0
2894,2020-01-30,east,1593.0
2895,2020-01-30,west,1500.0
2896,2020-01-31,north,1635.0
2897,2020-01-31,south,1656.0
2898,2020-01-31,east,1779.0
2899,2020-01-31,west,1605.0
2900,2020-02-01,north,1602.0
2901,2020-02-01,south,1794.0
2902,2020-02-01,east,1677.0
2903,2020-02-01,west,1521.0
2904,2020-02-02,north,1707.0
2905,2020-02-02,south,1665.0
2906,2020-02-02,east,1713.0
2907,2020-02-02,west,1659.0
2908,2020-02-03,north,1548.0
2909,2020-02-03,south,1647.0
2910,2020-02-03,east,1764.0
2911,2020-02-03,west,1662.0
2912,2020-02-04,north,1563.0
2913,2020-02-04,south,1755.0
2914,2020-02-04,east,1659.0
2915,2020-02-04,west,1575.0
2916,2020-02-05,north,1716.0
2917,2020-02-05,south,1506.0
2918,2020-02-05,east,1734.0
2919,2020-02-05,west,1704.0
2920,2020-02-06,north,1512.0
2921,2020-02-06,south,1572.0
2922,2020-02-06,east,1782.0
2923,2020-02-06,west,1554.0
2924,2020-02-07,north,1782.0
2925,2020-02-07,south,1701.0
2926,2020-02-07,east,1698.0
2927,2020-02-07,west,1671.0
2928,2020-02-08,north,1584.0
2929,2020-02-08,south,1602.0
2930,2020-02-08,east,1755.0
2931,2020-02-08,west,1614.0
2932,2020-02-09,north,1743.0
2933,2020-02-09,south,1788.0
2934,2020-02-09,east,1644.0
2935,2020-02-09,west,1728.0
2936,2020-02-10,north,1599.0
2937,2020-02-10,south,1689.0
2938,2020-02-10,east,1776.0
2939,2020-02-10,west,1569.0
2940,2020-02-11,north,1791.0
2941,2020-02-11,south,1638.0
2942,2020-02-11,east,1716.0
2943,2020-02-11,west,1788.0
2944,2020-02-12,north,1758.0
2945,2020-02-12,south,1752.0
2946,2020-02-12,east,1599.0
2947,2020-02-12,west,1533.0
2948,2020-02-13,north,1548.0
2949,2020-02-13,south,1800.0
2950,2020-02-13,east,1659.0
2951,2020-02-13,west,1617.0
2952,2020-02-14,north,1746.0
2953,2020-02-14,south,1644.0
2954,2020-02-14,east,1698.0
2955,2020-02-14,west,1533.0
2956,2020-02-15,north,1704.0
2957,2020-02-15,south,1524.0
2958,2020-02-15,east,1545.0
2959,2020-02-15,west,1731.0
2960,2020-02-16,north,1665.0
2961,2020-02-16,south,1791.0
2962,2020-02-16,east,1605.0
2963,2020-02-16,west,1743.0
2964,2020-02-17,north,1677.0
2965,2020-02-17,south,1590.0
2966,2020-02-17,east,1722.0
2967,2020-02-17,west,1743.0
2968,2020-02-18,north,1668.0
2969,2020-02-18,south,1620.0
2970,2020-02-18,east,1704.0
2971,2020-02-18,west,1683.0
2972,2020-02-19,north,1551.0
2973,2020-02-19,south,1650.0
2974,2020-02-19,east,1689.0
2975,2020-02-19,west,1638.0
2976,2020-02-20,north,1518.0
2977,2020-02-20,south,1593.0
2978,2020-02-20,east,1632.0
2979,2020-02-20,west,1602.0
2980,2020-02-21,north,1761.0
2981,2020-02-21,south,1755.0
2982,2020-02-21,east,1581.0
2983,2020-02-21,west,1794.0
2984,2020-02-22,north,1545.0
2985,2020-02-22,south,1689.0
2986,2020-02-22,east,1632.0
2987,2020-02-22,west,1668.0
2988,2020-02-23,north,1638.0
2989,2020-02-23,south,1602.0
2990,2020-02-23,east,1686.0
2991,2020-02-23,west,1776.0
2992,2020-02-24,north,1593.0
2993,2020-02-24,south,1734.0
2994,2020-02-24,east,1608.0
2995,2020-02-24,west,1617.0
2996,2020-02-25,north,1656.0
2997,2020-02-25,south,1722.0
2998,2020-02-25,east,1566.0
2999,2020-02-25,west,1548.0
3000,2020-02-26,north,1545.0
3001,2020-02-26,south,1521.0
3002,2020-02-26,east,1728.0
3003,2020-02-26,west,1668.0
3004,2020-02-27,north,1698.0
3005,2020-02-27,south,1599.0
3006,2020-02-27,east,1581.0
3007,2020-02-27,west,1527.0
3008,2020-02-28,north,1509.0
3009,2020-02-28,south,1686.0
3010,2020-02-28,east,1590.0
3011,2020-02-28,west,1689.0
3012,2020-02-29,north,1671.0
3013,2020-02-29,south,1728.0
3014,2020-02-29,east,1524.0
3015,2020-02-29,west,1656.0
3016,2020-03-01,north,1593.0
3017,2020-03-01,south,1626.0
3018,2020-03-01,east,1626.0
3019,2020-03-01,west,1692.0
3020,2020-03-02,north,1509.0
3021,2020-03-02,south,1788.0
3022,2020-03-02,east,1572.0
3023,2020-03-02,west,1569.0
3024,2020-03-03,north,1632.0
3025,2020-03-03,south,1548.0
3026,2020-03-03,east,1623.0
3027,2020-03-03,west,1506.0
3028,2020-03-04,north,1773.0
3029,2020-03-04,south,1677.0
3030,2020-03-04,east,1638.0
3031,2020-03-04,west,1569.0
3032,2020-03-05,north,1794.0
3033,2020-03-05,south,1764.0
3034,2020-03-05,east,1530.0
3035,2020-03-05,west,1770.0
3036,2020-03-06,north,1623.0
3037,2020-03-06,south,1734.0
3038,2020-03-06,east,1698.0
3039,2020-03-06,west,1503.0
3040,2020-03-07,north,1641.0
3041,2020-03-07,south,1581.0
3042,2020-03-07,east,1797.0
3043,2020-03-07,west,1674.0
3044,2020-03-08,north,1701.0
3045,2020-03-08,south,1590.0
3046,2020-03-08,east,1599.0
3047,2020-03-08,west,1791.0
3048,2020-03-09,north,1719.0
3049,2020-03-09,south,1776.0
3050,2020-03-09,east,1542.0
3051,2020-03-09,west,1740.0
3052,2020-03-10,north,1644.0
3053,2020-03-10,south,1653.0
3054,2020-03-10,east,1797.0
3055,2020-03-10,west,1740.0
3056,2020-03-11,north,1605.0
3057,2020-03-11,south,1584.0
3058,2020-03-11,east,1662.0
3059,2020-03-11,west,1572.0
3060,2020-03-12,north,1635.0
3061,2020-03-12,south,1548.0
3062,2020-03-12,east,1680.0
3063,2020-03-12,west,1767.0
3064,2020-03-13,north,1554.0
3065,2020-03-13,south,1686.0
3066,2020-03-13,east,1749.0
3067,2020-03-13,west,1554.0
3068,2020-03-14,north,1662.0
3069,2020-03-14,south,1557.0
3070,2020-03-14,east,1755.0
3071,2020-03-14,west,1758.0
3072,2020-03-15,north,1500.0
3073,2020-03-15,south,1665.0
3074,2020-03-15,east,1761.0
3075,2020-03-15,west,1626.0
3076,2020-03-16,north,1650.0
3077,2020-03-16,south,1722.0
3078,2020-03-16,east,1641.0
3079,2020-03-16,west,1611.0
3080,2020-03-17,north,1701.0
3081,2020-03-17,south,1701.0
3082,2020-03-17,east,1794.0
3083,2020-03-17,west,1509.0
3084,2020-03-18,north,1566.0
3085,2020-03-18,south,1716.0
3086,2020-03-18,east,1701.0
3087,2020-03-18,west,1605.0
3088,2020-03-19,north,1581.0
3089,2020-03-19,south,1797.0
3090,2020-03-19,east,1725.0
3091,2020-03-19,west,1554.0
3092,2020-03-20,north,1665.0
3093,2020-03-20,south,1641.0
3094,2020-03-20,east,1677.0
3095,2020-03-20,west,1707.0
3096,2020-03-21,north,1575.0
3097,2020-03-21,south,1674.0
3098,2020-03-21,east,1707.0
3099,2020-03-21,west,1710.0
3100,2020-03-22,north,1644.0
3101,2020-03-22,south,1668.0
3102,2020-03-22,east,1674.0
3103,2020-03-22,west,1737.0
3104,2020-03-23,north,1767.0
3105,2020-03-23,south,1620.0
3106,2020-03-23,east,1593.0
3107,2020-03-23,west,1542.0
3108,2020-03-24,north,1548.0
3109,2020-03-24,south,1662.0
3110,2020-03-24,east,1740.0
3111,2020-03-24,west,1572.0
3112,2020-03-25,north,1779.0
3113,2020-03-25,south,1770.0
3114,2020-03-25,east,1623.0
3115,2020-03-25,west,1575.0
3116,2020-03-26,north,1785.0
3117,2020-03-26,south,1671.0
3118,2020-03-26,east,1749.0
3119,2020-03-26,west,1791.0
3120,2020-03-27,north,1713.0
3121,2020-03-27,south,1623.0
3122,2020-03-27,east,1605.0
3123,2020-03-27,west,1566.0
3124,2020-03-28,north,1569.0
3125,2020-03-28,south,1605.0
3126,2020-03-28,east,1728.0
3127,2020-03-28,west,1665.0
3128,2020-03-29,north,1782.0
3129,2020-03-29,south,1800.0
3130,2020-03-29,east,1518.0
3131,2020-03-29,west,1800.0
3132,2020-03-30,north,1515.0
3133,2020-03-30,south,1764.0
3134,2020-03-30,east,1632.0
3135,2020-03-30,west,1608.0
3136,2020-03-31,north,1794.0
3137,2020-03-31,south,1635.0
3138,2020-03-31,east,1572.0
3139,2020-03-31,west,1629.0
3140,2020-04-01,north,1557.0
3141,2020-04-01,south,1536.0
3142,2020-04-01,east,1587.0
3143,2020-04-01,west,1728.0
3144,2020-04-02,north,1779.0
3145,2020-04-02,south,1773.0
3146,2020-04-02,east,1794.0
3147,2020-04-02,west,1503.0
3148,2020-04-03,north,1767.0
3149,2020-04-03,south,1743.0
3150,2020-04-03,east,1560.0
3151,2020-04-03,west,1746.0
3152,2020-04-04,north,1731.0
3153,2020-04-04,south,1692.0
3154,2020-04-04,east,1722.0
3155,2020-04-04,west,1563.0
3156,2020-04-05,north,1797.0
3157,2020-04-05,south,1755.0
3158,2020-04-05,east,1611.0
3159,2020-04-05,west,1635.0
3160,2020-04-06,north,1752.0
3161,2020-04-06,south,1749.0
3162,2020-04-06,east,1782.0
3163,2020-04-06,west,1521.0
3164,2020-04-07,north,1752.0
3165,2020-04-07,south,1686.0
3166,2020-04-07,east,1500.0
3167,2020-04-07,west,1785.0
3168,2020-04-08,north,1611.0
3169,2020-04-08,south,1794.0
3170,2020-04-08,east,1734.0
3171,2020-04-08,west,1659.0
3172,2020-04-09,north,1650.0
3173,2020-04-09,south,1587.0
3174,2020-04-09,east,1629.0
3175,2020-04-09,west,1506.0
3176,2020-04-10,north,1794.0
3177,2020-04-10,south,1551.0
3178,2020-04-10,east,1503.0
3179,2020-04-10,west,1776.0
3180,2020-04-11,north,1659.0
3181,2020-04-11,south,1590.0
3182,2020-04-11,east,1515.0
3183,2020-04-11,west,1506.0
3184,2020-04-12,north,1722.0
3185,2020-04-12,south,1512.0
3186,2020-04-12,east,1773.0
3187,2020-04-12,west,1635.0
3188,2020-04-13,north,1548.0
3189,2020-04-13,south,1692.0
3190,2020-04-13,east,1698.0
3191,2020-04-13,west,1755.0
3192,2020-04-14,north,1521.0
3193,2020-04-14,south,1593.0
3194,2020-04-14,east,1644.0
3195,2020-04-14,west,1587.0
3196,2020-04-15,north,1800.0
3197,2020-04-15,south,1788.0
3198,2020-04-15,east,1764.0
3199,2020-04-15,west,1650.0
3200,2020-04-16,north,1704.0
3201,2020-04-16,south,1659.0
3202,2020-04-16,east,1644.0
3203,2020-04-16,west,1500.0
3204,2020-04-17,north,1734.0
3205,2020-04-17,south,1617.0
3206,2020-04-17,east,1584.0
3207,2020-04-17,west,1569.0
3208,2020-04-18,north,1623.0
3209,2020-04-18,south,1500.0
3210,2020-04-18,east,1578.0
3211,2020-04-18,west,1590.0
3212,2020-04-19,north,1761.0
3213,2020-04-19,south,1728.0
3214,2020-04-19,east,1716.0
3215,2020-04-19,west,1704.0
3216,2020-04-20,north,1665.0
3217,2020-04-20,south,1515.0
3218,2020-04-20,east,1725.0
3219,2020-04-20,west,1695.0
3220,2020-04-21,north,1755.0
3221,2020-04-21,south,1521.0
3222,2020-04-21,east,1629.0
3223,2020-04-21,west,1686.0
3224,2020-04-22,north,1614.0
3225,2020-04-22,south,1614.0
3226,2020-04-22,east,1569.0
3227,2020-04-22,west,1527.0
3228,2020-04-23,north,1764.0
3229,2020-04-23,south,1524.0
3230,2020-04-23,east,1611.0
3231,2020-04-23,west,1785.0
3232,2020-04-24,north,1716.0
3233,2020-04-24,south,1692.0
3234,2020-04-24,east,1506.0
3235,2020-04-24,west,1533.0
3236,2020-04-25,north,1638.0
3237,2020-04-25,south,1638.0
3238,2020-04-25,east,1755.0
3239,2020-04-25,west,1545.0
3240,2020-04-26,north,1512.0
3241,2020-04-26,south,1593.0
3242,2020-04-26,east,1674.0
3243,2020-04-26,west,1719.0
3244,2020-04-27,north,1530.0
3245,2020-04-27,south,1593.0
3246,2020-04-27,east,1641.0
3247,2020-04-27,west,1575.0
3248,2020-04-28,north,1788.0
3249,2020-04-28,south,1749.0
3250,2020-04-28,east,1581.0
3251,2020-04-28,west,1524.0
3252,2020-04-29,north,1680.0
3253,2020-04-29,south,1674.0
3254,2020-04-29,east,1773.0
3255,2020-04-29,west,1674.0
3256,2020-04-30,north,1779.0
3257,2020-04-30,south,1569.0
3258,2020-04-30,east,1590.0
3259,2020-04-30,west,1689.0
3260,2020-05-01,north,1755.0
3261,2020-05-01,south,1752.0
3262,2020-05-01,east,1641.0
3263,2020-05-01,west,1605.0
3264,2020-05-02,north,1587.0
3265,2020-05-02,south,1521.0
3266,2020-05-02,east,1605.0
3267,2020-05-02,west,1557.0
3268,2020-05-03,north,1680.0
3269,2020-05-03,south,1566.0
3270,2020-05-03,east,1719.0
3271,2020-05-03,west,1563.0
3272,2020-05-04,north,1569.0
3273,2020-05-04,south,1608.0
3274,2020-05-04,east,1578.0
3275,2020-05-04,west,1641.0
3276,2020-05-05,north,1587.0
3277,2020-05-05,south,1674.0
3278,2020-05-05,east,1500.0
3279,2020-05-05,west,1686.0
3280,2020-05-06,north,1521.0
3281,2020-05-06,south,1683.0
3282,2020-05-06,east,1767.0
3283,2020-05-06,west,1776.0
3284,2020-05-07,north,1557.0
3285,2020-05-07,south,1623.0
3286,2020-05-07,east,1557.0
3287,2020-05-07,west,1746.0
3288,2020-05-08,north,1680.0
3289,2020-05-08,south,1587.0
3290,2020-05-08,east,1695.0
3291,2020-05-08,west,1629.0
3292,2020-05-09,north,1674.0
3293,2020-05-09,south,1620.0
3294,2020-05-09,east,1560.0
3295,2020-05-09,west,1590.0
3296,2020-05-10,north,1623.0
3297,2020-05-10,south,1689.0
3298,2020-05-10,east,1656.0
3299,2020-05-10,west,1695.0
3300,2020-05-11,north,1674.0
3301,2020-05-11,south,1554.0
3302,2020-05-11,east,1680.0
3303,2020-05-11,west,1575.0
3304,2020-05-12,north,1500.0
3305,2020-05-12,south,1791.0
3306,2020-05-12,east,1614.0
3307,2020-05-12,west,1695.0
3308,2020-05-13,north,1767.0
3309,2020-05-13,south,1725.0
3310,2020-05-13,east,1701.0
3311,2020-05-13,west,1629.0
3312,2020-05-14,north,1656.0
3313,2020-05-14,south,1713.0
3314,2020-05-14,east,1737.0
3315,2020-05-14,west,1671.0
3316,2020-05-15,north,1533.0
3317,2020-05-15,south,1644.0
3318,2020-05-15,east,1560.0
3319,2020-05-15,west,1740.0
3320,2020-05-16,north,1767.0
3321,2020-05-16,south,1791.0
3322,2020-05-16,east,1509.0
3323,2020-05-16,west,1614.0
3324,2020-05-17,north,1566.0
3325,2020-05-17,south,1758.0
3326,2020-05-17,east,1668.0
3327,2020-05-17,west,1707.0
3328,2020-05-18,north,1638.0
3329,2020-05-18,south,1596.0
3330,2020-05-18,east,1767.0
3331,2020-05-18,west,1683.0
3332,2020-05-19,north,1641.0
3333,2020-05-19,south,1713.0
3334,2020-05-19,east,1515.0
3335,2020-05-19,west,1602.0
3336,2020-05-20,north,1575.0
3337,2020-05-20,south,1791.0
3338,2020-05-20,east,1545.0
3339,2020-05-20,west,1686.0
3340,2020-05-21,north,1587.0
3341,2020-05-21,south,1791.0
3342,2020-05-21,east,1653.0
3343,2020-05-21,west,1671.0
3344,2020-05-22,north,1542.0
3345,2020-05-22,south,1686.0
3346,2020-05-22,east,1569.0
3347,2020-05-22,west,1518.0
3348,2020-05-23,north,1620.0
3349,2020-05-23,south,1536.0
